imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime
tt1924273,Promoción fantasma,"Adventure, Comedy, Fantasy",fantasy,6.3,N/A,3787,2012,2,5280
tt1799508,After,"Drama, Fantasy, Horror",fantasy,5.4,N/A,6281,2012,10,5400
tt2318405,Belyy tigr,"Action, Adventure, Fantasy",fantasy,6.1,N/A,5082,2012,5,6240
tt0829176,Gallowwalkers,"Action, Adventure, Fantasy",fantasy,3.6,N/A,8535,2012,3,5520
tt1872204,The Raid,"Documentary, Adventure, Biography",fantasy,7.2,N/A,203,2012,N/A,2760
tt2112287,Thale,"Drama, Fantasy, Horror",fantasy,5.5,N/A,6262,2012,2,4560
tt1922777,Sinister,"Horror, Mystery, Thriller",horror,6.8,53,296994,2012,10,6600
tt2105044,V/H/S,"Horror, Mystery, Thriller",horror,5.8,54,72123,2012,9,6960
tt1999995,Would You Rather,"Horror, Thriller",horror,5.7,20,47388,2012,6,5580
tt1959332,American Mary,"Drama, Horror",horror,6.2,46,29553,2012,1,6180
tt1555093,The Seasoning House,"Drama, Horror, Thriller",horror,6.1,N/A,11728,2012,6,5400
tt2332514,La fille de nulle part,"Drama, Horror, Mystery",horror,6.0,N/A,1222,2012,2,5460
tt0938330,Silent Hill: Revelation,"Horror, Mystery, Thriller",horror,4.9,16,68363,2012,10,5700
tt2040560,The Pact,"Horror, Mystery, Thriller",horror,5.7,54,25777,2012,6,5340
tt1582507,House at the End of the Street,"Drama, Horror, Mystery",horror,5.5,31,82952,2012,9,6060
tt0431021,The Possession,"Horror, Mystery, Thriller",horror,5.9,45,64527,2012,8,5520
tt1763264,No One Lives,"Horror, Thriller",horror,6.0,26,25564,2012,5,5160
tt1852770,Dracula 3D,"Drama, Horror, Romance",horror,3.6,25,5548,2012,11,6600
tt1748227,The Collection,"Horror, Thriller",horror,6.1,38,55997,2012,11,4920
tt1545106,Vamps,"Comedy, Horror, Romance",horror,5.3,57,11837,2012,11,5520
tt1991245,Chernobyl Diaries,"Horror, Mystery, Thriller",horror,5.0,32,69519,2012,5,5160
tt2149360,Found,"Drama, Horror, Thriller",horror,5.8,41,5782,2012,1,6180
tt1713476,The Bay,"Horror, Sci-Fi, Thriller",horror,5.7,65,30816,2012,11,5100
tt2099556,Antiviral,"Horror, Mystery, Sci-Fi",horror,5.7,55,16048,2012,2,6480
tt1977895,Resolution,"Drama, Horror, Mystery",horror,6.4,80,20511,2012,1,5580
tt2385074,Thanatomorphose,Horror,horror,4.5,N/A,2071,2012,10,6000
tt1728975,Elevator,"Horror, Thriller",horror,5.3,N/A,7421,2012,1,5040
tt1731697,The Lords of Salem,"Horror, Thriller",horror,5.2,57,33330,2012,4,6060
tt1935896,The ABCs of Death,"Comedy, Horror",horror,4.7,43,20846,2012,4,7740
tt2109184,Paranormal Activity 4,"Horror, Mystery",horror,4.7,40,71891,2012,10,5280
tt1930294,Black Rock,"Horror, Thriller",horror,4.8,46,10084,2012,5,4980
tt1640218,Evidence,"Horror, Sci-Fi",horror,5.0,N/A,5547,2012,9,4680
tt2231554,Grave Encounters 2,"Horror, Mystery",horror,5.1,N/A,28704,2012,2,5880
tt1659343,Universal Soldier: Day of Reckoning,"Action, Horror, Mystery",horror,5.1,58,21792,2012,10,6840
tt1433822,The Apparition,"Horror, Thriller",horror,4.1,18,20906,2012,8,4980
tt1362058,Cockneys vs Zombies,"Action, Comedy, Horror",horror,5.9,52,20688,2012,8,5280
tt1525366,Grabbers,"Action, Adventure, Comedy",horror,6.3,62,20027,2012,8,5640
tt1838722,Truth or Dare,"Horror, Mystery",horror,5.6,N/A,10755,2012,8,5760
tt1707386,Les Misérables,"Drama, Musical, Romance",musical,7.5,63,353318,2012,12,9480
tt2204379,The Devil's Carnival,"Horror, Musical",musical,5.9,N/A,4767,2012,3,3360
tt2243393,Love Never Dies,"Drama, Music, Musical",musical,6.6,N/A,3226,2012,4,7260
tt1754633,The Ghastly Love of Johnny X,"Comedy, Fantasy, Musical",musical,5.6,N/A,527,2012,3,6360
tt1995260,Battlefield America,"Drama, Musical",musical,2.6,31,1518,2012,6,6360
tt1980986,Housefull 2,"Action, Comedy, Drama",musical,5.4,N/A,16665,2012,4,8700
tt2059244,Main dans la main,Musical,musical,6.0,N/A,682,2012,12,4860
tt2556342,Feu: Crazy Horse Paris,"Documentary, Musical",musical,6.3,N/A,212,2012,3,5400
tt2062645,Hecho en México,"Documentary, History, Music",musical,6.9,N/A,703,2012,9,5880
tt1614955,Marco Macaco,"Animation, Comedy, Family",musical,3.8,N/A,466,2012,10,4800
tt2364616,I Do Bidoo Bidoo: Heto nApo sila!,"Comedy, Musical, Romance",musical,7.9,N/A,68,2012,8,7200
tt1990218,Adventures Into the Woods: A Sexy Musical,"Comedy, Fantasy, Musical",musical,4.0,N/A,273,2012,8,6000
tt1959409,Imaginaerum,"Drama, Fantasy, Musical",musical,6.1,N/A,6745,2012,11,5160
tt2397561,Shirdi Sai,"Biography, Drama, Musical",musical,6.5,N/A,391,2012,9,8700
tt1843840,A Última Vez Que Vi Macau,"Crime, Drama, Musical",musical,6.2,69,589,2012,8,4920
tt1980033,Ai to makoto,"Action, Comedy, Musical",musical,6.4,N/A,820,2012,6,7980
tt2355765,Ordinary,"Comedy, Drama, Musical",musical,6.7,N/A,1064,2012,3,9000
tt1819603,Mondomanila: Kung paano ko inayos ang buhok ko matapos ang mahaba-haba ring paglalakbay,"Comedy, Horror, Musical",musical,6.2,N/A,197,2012,11,4500
tt2316465,Big Easy Express,"Documentary, Musical",musical,7.5,N/A,1027,2012,6,5880
tt4634272,Kolah Ghermezi and Bache Nane,"Adventure, Comedy, Family",musical,6.3,N/A,938,2012,8,6000
tt1678055,"You, Me & The Circus",Musical,musical,8.1,N/A,130,2012,9,5760
tt2310958,Summertime,"Comedy, Horror, Musical",musical,3.1,N/A,242,2012,9,5580
tt2198263,Twelfth Night,Musical,musical,7.7,N/A,46,2012,3,7200
tt1978567,The Reef 2: High Tide,"Animation, Adventure, Comedy",musical,3.7,N/A,1150,2012,10,4800
tt2034058,My Last Valentine in Beirut in 3D,"Comedy, Fantasy, Musical",musical,5.6,N/A,113,2012,11,5100
tt1411274,Laulu koti-ikävästä,"Documentary, Drama, Music",musical,7.1,N/A,360,2012,3,5400
tt2409642,Ghetuputra Komola,"Drama, Musical",musical,7.5,N/A,1981,2012,9,6060
tt12880464,VeggieTales: The Princess and the Popstar,"Animation, Family, Musical",musical,5.8,N/A,16,2012,12,N/A
tt2925942,O Que Se Move,"Drama, Musical",musical,6.8,58,105,2012,5,5820
tt3091982,Jaaneman,"Action, Drama, Musical",musical,5.2,N/A,216,2012,5,9780
tt2195896,A F**kload of Scotch Tape,"Crime, Drama, Musical",musical,5.7,N/A,84,2012,N/A,5640
tt2665168,"Damn You, Roland Ruby!","Comedy, Music, Musical",musical,7.3,N/A,8,2012,N/A,6900
